"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","TAVG","TMAX"
"US1CAPC0024","APPLEGATE 0.5 SE, CA US","38.9962","-120.986","604.4","2016",,"53.88",,,
"US1CAPC0035","ROCKLIN 2.5 W, CA US","38.8088","-121.286","39.6","2016",,"26.39",,,
"USC00040383","AUBURN, CA US","38.9072","-121.0838","393.8","2010",,,"0.0",,
"USC00048758","TAHOE CITY, CA US","39.1678","-120.1428","1898.9","2010",,,,,
"USC00048758","TAHOE CITY, CA US","39.1678","-120.1428","1898.9","2011",,"29.52","218.0","42.7","55.5"
"USC00048758","TAHOE CITY, CA US","39.1678","-120.1428","1898.9","2012",,"37.14","185.1","45.3","58.4"
"USC00048758","TAHOE CITY, CA US","39.1678","-120.1428","1898.9","2013",,"8.99","41.5","44.8","58.2"
"USC00048758","TAHOE CITY, CA US","39.1678","-120.1428","1898.9","2014",,"24.78","46.0","46.9","60.2"
"USC00048758","TAHOE CITY, CA US","39.1678","-120.1428","1898.9","2015",,"22.61","78.0","46.5","60.0"
"USC00048758","TAHOE CITY, CA US","39.1678","-120.1428","1898.9","2016",,"38.70","109.5","45.5","58.7"
"US1CAPC0014","LINCOLN 4.3 SSE, CA US","38.8423","-121.2837","52.4","2011",,"19.29",,,
"US1CAPC0014","LINCOLN 4.3 SSE, CA US","38.8423","-121.2837","52.4","2012",,"27.94",,,
"US1CAPC0014","LINCOLN 4.3 SSE, CA US","38.8423","-121.2837","52.4","2013",,"7.94",,,
"US1CAPC0014","LINCOLN 4.3 SSE, CA US","38.8423","-121.2837","52.4","2014",,"24.37",,,
"USR0000CFOR","FORESTHILL CALIFORNIA, CA US","39.0914","-120.7317","1327.4","2010",,,,"54.4","64.1"
"USR0000CFOR","FORESTHILL CALIFORNIA, CA US","39.0914","-120.7317","1327.4","2011",,,,"55.1","65.5"
"USR0000CFOR","FORESTHILL CALIFORNIA, CA US","39.0914","-120.7317","1327.4","2012",,,,"56.9","67.6"
"USR0000CFOR","FORESTHILL CALIFORNIA, CA US","39.0914","-120.7317","1327.4","2013",,,,"57.7","68.3"
"USR0000CFOR","FORESTHILL CALIFORNIA, CA US","39.0914","-120.7317","1327.4","2014",,,,"58.4","67.9"
"USR0000CFOR","FORESTHILL CALIFORNIA, CA US","39.0914","-120.7317","1327.4","2015",,,,"58.4","68.3"
"USR0000CFOR","FORESTHILL CALIFORNIA, CA US","39.0914","-120.7317","1327.4","2016",,,,"57.1","66.7"
"US1CAPC0011","COLFAX 3.1 SW, CA US","39.061","-120.9911","633.1","2014",,"40.15",,,
"US1CAPC0011","COLFAX 3.1 SW, CA US","39.061","-120.9911","633.1","2015",,"25.28",,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.3021","-120.3837","2099.2","2010",,"98.80","677.3",,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.3021","-120.3837","2099.2","2011",,"68.79","562.8",,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.3021","-120.3837","2099.2","2012",,"97.19","519.2",,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.3021","-120.3837","2099.2","2013",,"30.76","154.4",,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.3021","-120.3837","2099.2","2014",,"76.08","275.1",,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.3021","-120.3837","2099.2","2016",,"105.05","423.9",,
"US1CAPC0012","AUBURN 3.1 N, CA US","38.9362","-121.0679","465.7","2010",,"51.72",,,
"USR0000CHEL","HELL HOLE CALIFORNIA, CA US","39.0717","-120.4217","1597.2","2010",,,,"51.5","62.4"
"USR0000CHEL","HELL HOLE CALIFORNIA, CA US","39.0717","-120.4217","1597.2","2011",,,,"51.2","61.9"
"USR0000CHEL","HELL HOLE CALIFORNIA, CA US","39.0717","-120.4217","1597.2","2012",,,,"53.3","64.5"
"USR0000CHEL","HELL HOLE CALIFORNIA, CA US","39.0717","-120.4217","1597.2","2015",,,,"54.9","64.0"
"USR0000CHEL","HELL HOLE CALIFORNIA, CA US","39.0717","-120.4217","1597.2","2016",,,,"53.6","62.6"
"US1CAPC0010","PENRYN 0.4 SE, CA US","38.8472","-121.1584","185.9","2013",,"9.37",,,
"US1CAPC0021","ROSEVILLE 2.4 SE, CA US","38.7399","-121.2575","47.5","2013",,"7.20",,,
"US1CAPC0021","ROSEVILLE 2.4 SE, CA US","38.7399","-121.2575","47.5","2014",,"24.10",,,
"US1CAPC0021","ROSEVILLE 2.4 SE, CA US","38.7399","-121.2575","47.5","2015",,"11.33",,,
"US1CAPC0021","ROSEVILLE 2.4 SE, CA US","38.7399","-121.2575","47.5","2016",,"26.52",,,
"USC00043491","GOLD RUN 2 SW, CA US","39.165","-120.8566","1011.9","2010",,"77.63",,,
"USC00043491","GOLD RUN 2 SW, CA US","39.165","-120.8566","1011.9","2011",,"45.97",,,
"USC00043491","GOLD RUN 2 SW, CA US","39.165","-120.8566","1011.9","2013",,"17.28",,,
"USC00043491","GOLD RUN 2 SW, CA US","39.165","-120.8566","1011.9","2014",,"61.04",,,
"USC00043491","GOLD RUN 2 SW, CA US","39.165","-120.8566","1011.9","2015",,"33.56",,,
"USC00043491","GOLD RUN 2 SW, CA US","39.165","-120.8566","1011.9","2016",,"71.33","2.0",,
"US1CAPC0007","ROSEVILLE 4.7 WNW, CA US","38.7802","-121.3766","29.3","2010",,"24.64",,,
"US1CAPC0007","ROSEVILLE 4.7 WNW, CA US","38.7802","-121.3766","29.3","2011",,"17.98",,,
"US1CAPC0007","ROSEVILLE 4.7 WNW, CA US","38.7802","-121.3766","29.3","2012",,"23.25",,,
"US1CAPC0007","ROSEVILLE 4.7 WNW, CA US","38.7802","-121.3766","29.3","2013",,"6.56","0.0",,
"US1CAPC0007","ROSEVILLE 4.7 WNW, CA US","38.7802","-121.3766","29.3","2014",,"19.13",,,
"US1CAPC0007","ROSEVILLE 4.7 WNW, CA US","38.7802","-121.3766","29.3","2015",,"8.54",,,
"USC00043134","FORESTHILL RANGER STATION, CA US","39.01","-120.8455","919.0","2010",,"77.74","0.0",,
"USC00043134","FORESTHILL RANGER STATION, CA US","39.01","-120.8455","919.0","2014",,"52.06",,,
"USC00043134","FORESTHILL RANGER STATION, CA US","39.01","-120.8455","919.0","2016",,,"0.3",,
